,id,tweet,label
7691,2661, drink coffee fight covid19 drink ginger tea fight covid19 coffee yes regular coffee main methylxanthine coffee stimulant caffeine methylxanthines found coffee chemically similar compound theobromine theophylline god bless🙏,fake
7692,6232, lactancy recommended risk covid transmission mother child,fake
7693,895, new cdcmmwr look kyhealthalerts indicator monitoring report tool monitor data including case death amp hospital capacity tool help official make decision responding pandemic amp reopening community read,real
7694,2063, chinese spy stole coronavirus canadian lab,fake
7695,3672, 2012 team dutch scientist identified froze antibody worked sars one shown able neutralize virus cause covid,fake
7696,5944, determine state positive test rate rely data two source information covid19tracking allows track test case state level information corona data scraper allows track test case county level,real
7697,3967, vaccine developed russia consideration country govt russia approached govt amp sought help count consider manufacturing network company amp phase study india member health nitiaayog,real
7698,1585, must act oklahoma prevent hospital overload projection indicate stay home order must implemented may 13th may 18th latest sooner act life save learn,real
7699,1378, clinician must keenly aware thrombosis related covid,real
7700,3500, world war hidden enemy win,fake
7701,3147, india total recovery cross lakh patient recovered three time active case recovery exceed active case lakh,real
7702,1103, one politician died virus,fake
7703,715, italy burying corona victim mass graf,fake
7704,3398, coronavirus patient zero sex bat,fake
7705,728, godd tweet,fake
7706,375, tomorrow asked visit home first minister nicola sturgeon explains new restriction banning people meeting household indoors get latest new restriction,real
7707,198, active case total case recovery lakh exceed active case lakh,real
7708,4027, july 56am 41297 patient recovered,real
7709,605, addition new metric continue provide hospitalization projection based current trend measure see state,real
7710,3898, promise article nothing covid beaverton editorial board,fake
7711,4364, july 30pm 168 positive case district detailed district level data may reach state helpline 0141 2225624 2225000,real
7712,2186, corona virus covd reach country sooner later doubt many country sophisticated diagnostic kit equipment please use much natural vitamin possible strengthen immune system,fake
7713,1844, decision lockdown timely curve begun flatten nation shown lockdown effective containing infection slowing doubling rate need build gain,fake
7714,5742, henry kissinger said population reduction done vaccine common good,fake
7715,1127, word president matter donald trump used downplay covid pas blame onto others mislead american people opposite,fake
7716,991, john travolta test negative coronavirus,fake
7717,2667, hand ventilator ppes 30000 hydroxychloroquine tablet amp protective equipment fight indiainguyana,real
7718,537, analysis hundred covid report study find limited spread covid child child suggesting child unlikely source covid outbreak read study,real
7719,3422, coronavirus spread ecuadorian city quito guayaquil,fake
7720,2406, daily update published tracked million test 380k yesterday note track test state report detail see,real
7721,1563, hand washing preventing spread disease broad government conspiracy theory big soap want know,fake
7722,2727, people clear history previous acute illness consistent covid tested time follow serology testing confirms possibly member family infected past covid,real
7723,6060, image elderly italian man asked pay ventilator used recovery,fake
7724,1390, total case reported five state state also reported maximum new recovery past hour,real
7725,5859, india overtakes usa become term global recovery total recovery cross lakh global recovery india scale another peak single day highest recovery 95000 recovered last,real
7726,736, hindu cast idol sea defend coronavirus,fake
7727,1937, bill gate make 200 billion vaccine,fake
7728,4173, rapidly increasing number frontline worker trained respond state amp fct last three week trained 8000 health worker focusing infection prevention control,real
7729,2037, explicitgrande ftwrharry wolfiecindy wear mask day catching virus bacteria keeping warm moist breathing body temperature breath lovely breeding ground bacteria leave car nice warm wash hand take mask shit,fake
7730,4421, trey gowdy said saying covid real pay attention folk much going meet eye,fake
7731,4476, get tested please contact state ncdc listed communication channel provide relevant detail including symptom travel history stay home wait advice,real
7732,495, positive rate continues climb south west south percentage test coming back positive roughly doubled last month,real
7733,1380, coronavirus government ramped testing quickly system stuttering,real
7734,5568, lakh average test every day india scale testing test per million tpm 27000,real
7735,5301, clearly obama administration leave kind game plan something like,fake
7736,4202, 17th april number state confirmed case fct lagos 283 fct kano osun edo oyo ogun kwara katsina bauchi kaduna akwa ibom delta ondo ekiti enugu river niger benue anambra,real
7737,6176, many state performed better encouraging figure national average recovery rate fatality rate,real
7738,4435, underserved racial ethnic group target vaccine trial,real
7739,1963, first case woman arrived dubai august second child arrived uzbekistan via dubai august case transferred auckland quarantine facility member bubble,real
7740,3274, communicating prevention message critical slowing spread covid first step get know partner involved say cdc maggie silver read communication partnership support part response,real
7741,662, plan reopening school,real
7742,4416, south whole look likely cross positive rate 200k test reported per day region,real
7743,4222, akira 1988 movie apocalyptic event taking place month tokyo 2020 olympics showing advising japan postpone olympics pandemic risk,fake
7744,458, president trump said covid case totally harmless lot learned coronavirus nothing say harmless people touch,fake
7745,1150, country exporting covid diagnostic test instrument 2018,fake
7746,5140, country reported reduction outpatient care attendance due lower demand factor lockdown financial difficulty,real
7747,33, also clear demand constraint testing criterion remain quite strict still getting report people able unable get tested despite good reason,real
7748,574, holding breath second way test coronavirus,fake
7749,634, goodness true some1nd2findout mny cointrirs wth strongest intel agency cudnt detect fact cheated world corona virus bacterial infection patient cure one day see video share fact verified,fake
7750,5440, sadly people covid hospital today three auckland city four middlemore three north shore one waikato eight people ward three icu one middlemore north shore waikato hospital,real
7751,5575, bitter gourd juice cure coronavirus,fake
7752,668, putting little bastard adoption read ireland heartwarming covid story,fake
7753,1142, latest cdc report show percentage death attributed increased first week july since decline,real
7754,741, coronavirus outbreak caused technology,fake
7755,341, government minister claim papad help produce antibody fight covid infection,fake
7756,5812, man becomes fluent spanish completes physic degree amp learns code patiently waiting covid test result,fake
7757,1910, breaking joint biosecurity centre recommended covid alert level upgraded level three level four meaning transmission virus high rising exponentially read,real
7758,5955, take step slow spread protect •wear mask consistently correctly •avoid large gathering •wash hand often •stay foot apart people live •continue seek prenatal care,real
7759,1564, imported ineffective raising risk infection hcps patient,real
7760,2431, tested lab currently accredited testing nigeria expanded ncdc work state transport sample point collection nearest lab alternative measure taken necessary,real
7761,204, local lockdown measure imposed welsh county rhondda cynon taf rise coronavirus case,real
7762,260, pib india five state maharashtra andhra pradesh karnataka uttar pradesh tamil nadu account active case,real
7763,5838, right model show state reduced risk opening moderate risk opening 📈26 elevated risk opening find state county,real
7764,1334, china successfully tested anti coronavirus serum made egypt presented beijing egyptian minister health,fake
7765,2094, coronavirus jedward call celebrity influencers speak wearing mask,real
7766,1552, elderly people left die italian hospital near milan,fake
7767,3747, news world bellends demand instant vaccine coronavirus hit iphone production,fake
7768,4969, priyanka gandhi started bus help migrant travel covid lockdown,fake
7769,3236, viral video interview tierra pura portal disseminated doctor mariana colombres garmendia denounces overregistration number people infected killed covid disease argentina say buenos aire government pay doctor institution alleged purpose extending quarantine,fake
7770,3062, president united state america donald trump tested positive covid,fake
7771,6203, darin lahood stated may 2020 interview,fake
7772,1995, claim saying bill gate said microchip mandatory travelling covid,fake
7773,4956, coronavirus clinton,fake
7774,2409, new york continues dominate number see tiny chart covid death hard hit state,real
7775,312, india per day testing capacity crossed lakh test 1016920 test conducted last hour weekly average test multiplied time since first week january 2020,real
7776,4379, fewer kid dying since lockdown new white paper examines,fake
7777,406, daily mortality growth rate declined point hospitalization growth rate declined point state stay home order,real
7778,1643, new class felony carry firearm wearing face mask prevent spread covid,fake
7779,6174, marvinbrite chrismartenson viruswatch2021 also taking vitamin garlic zinc asprin folic acid back feb told virologist manifest multiplies inthe throat also gargle twice day chlorhexidine viruswatch2021,fake
7780,754, four people hospital covid one auckland city north shore hospital two middlemore four patient isolation general ward,real
7781,4094, alert american coronavirus symptom asked cough directly onto president trump,fake
7782,1103, two note number today washington state revealed counting antibody test number total number test drop yesterday accidentally counted mississippi antibody test total correcting data today,real
7783,1752, bill gate admits covid vaccine might kill nearly million people,fake
7784,1873, pantherman45 thanks ben alert level moment new zealander returned form normal cabinet meet tomorrow decide move alert level,real
7785,1391, reported 4368 new covid case 3899 sunday read latest,real
7786,562, coronavirus accelerating medicare money problem,real
7787,933, toronto catholic school reopen kid god sooner,fake
7788,1078, pib clarified pmsby cover covid related death pmjjby cover covid death certain condition,fake
7789,6361, today fatality rate case death million country one lowest world mohfw india drharshvardhan drhvoffice,real
7790,1595, checkpoint set leading nyc enforce quarantine order people coming state high rate covid via wsj last week,real
7791,5063, first night first ever virtual dnc different gov cuomo recreated covid press briefing complete powerpoint sen sander spoke front impressive pile firewood fact politifact rundown,fake
7792,5274, virus gone away complacent director public health blackpool arif rajpura say concerned rising rate part lancashire need make sure following guidance latest,real
7793,1626, help scientist edinburghuni discover whether rinsing nose gargling salt water could help reduce covid symptom amp reduce transmission know adult covid symptom please tell study,fake
7794,4174, coronavirus muy interesante spanish language magazine talked 2014 current one,fake
7795,2335, death also hit new high probably day come,real
7796,2255, starting join drsanjaygupta angieholan alexmahadevan live discussion covid misinformation,fake
7797,4356, pcr test also detect common cold virus,fake
7798,796, achieve major health priority time crisis need stronger collaboration gap provides expertise amp boost engagement among stakeholder help country protect health gain recover ensure health amp wellbeing,real
7799,5105, puerta hierro hospital madrid whole floor president family,fake
7800,3996, acc mohfw india respectively 21st august 2020 till 6pm,real
7801,3842, video show orangutan started washing hand watching zookeepers coronavirus pandemic,fake
7802,5096, video woman claiming pneumonia hiv cardiovascular patient treated together hospital covid isolation ward viewed thousand time multiple post facebook twitter footage includes superimposed text claim hospital abbasi shaheed hospital state run facility pakistani city karachi,fake
7803,2057, corona corona virus update,fake
7804,1009, trump say 200000 coronavirus death shame,real
7805,712, new viral video show group doctor airing unproven conspiracy theory coronavirus fact checked one inaccurate claim,fake
7806,1953, per mohfw india clinical management protocol fatigue amp myalgia muscle pain reported symptom,real
7807,5965, still learning affect animal appears people spread virus animal situation know limit contact pet sick feeling sick info see,real
7808,1270, man week long social medium break wonder one awesome buffet,fake
7809,5926, daily update published state reported 903k test 52k case 998 covid death first time death 1000 weekday excluding monday since july,real
7810,3882, evidence nancy pelosi got insider coronavirus information made million,fake
7811,606, update minhealthnz today new case covid report managed isolation new zealand continue case covid community day since last case covid acquired locally unknown source,real
7812,1259, bill melinda gate foundation building say center global human population reduction front,fake
7813,5751, known difference state report cdc say reporting state report people tested cdc report specimen tested state report both—so used calculate ratio adjust people tested number,real
7814,802, number vaccine phase three clinical trial hope number effective vaccine help prevent people infection however silver bullet moment might never drtedros,real
7815,460, two new lab activated inclusion ncdc molecular laboratory network federal medica centre genexpert laboratory birnin kebbi 🧪plateau state human virology research center plasvirec plateau,real
7816,5362, fever cough certain symptom might people mild illness able recover home think may exposed covid contact healthcare provider learn,real
7817,5775, close half million confirmed case mean almost every test come back positive state reported incompletely unreliable statistic aggregate number reasonably accurate,real
7818,532, hospitalist compensation report every woman,real
7819,1205, italian doctor couple diagnosed coronavirus,fake
7820,6151, cross river rapid response team rrt supporting state enhance sample collection ramp testing also worked cross river state response team ass 100 bed isolation facility adiabo tinapa,real
7821,2104, daily update published tracked million test 260k yesterday note track test state report detail see,real
7822,179, estimated 6000 new case every day england first week september,real
7823,181, last place free pacific helped country region step effort prepare arrival,real
7824,724, healthcare provider learn telehealth technology help safely provide necessary care patient pandemic,real
7825,6040, nytimes black latino people time likely contract coronavirus white neighbor nearly…,real
7826,1409, remember risk spread higher people gather avoid mass gathering including religious setting social event amp others please maintain physical distance meter away others time,real
7827,2683, none pregnant woman experienced stillbirth symptom,real
7828,3593, news everyone looking forward coronavirus pandemic passing get back safely licking toilet,fake
7829,5193, coronavirus resists attempt change name,fake
7830,3308, daily corona case highest world since august today govt transformed corona india recorded another grime milestone overtaking brazil indian tax payer urge performance expert minister carry frm dis,fake
7831,147, review vaccine currently phase trial via methodsmanmd,real
7832,4950, indian government ministry ayush asked patanjali ayurved stop advertising found cure coronavirus examination tennis world champion novak djokovic test positive covid taking part adria tour,fake
7833,2726, today total 323 confirmed case recorded unfortunately death continue intensify contact tracing effort contact confirmed case identified mbuhari,real
7834,1189, video show man claiming tablighi jamaat muslim group spitting police putting quarantine,fake
7835,1606, internet collapse globally due new coronavirus outbreak,fake
7836,1124, 5th april 232 confirmed case discharged death breakdown case state lagos 120 fct osun oyo edo bauchi akwa ibom kaduna ogun enugu ekiti river benue ondo,real
7837,2642, argentinian doctor mühlberger cure covid,fake
7838,1611, preyed ppl non communicable disease ncds cancer cardiovascular disease diabetes amp respiratory disease ncds amp risk factor increasing vulnerability covid infection amp likelihood worse outcome incl younger ppl drtedros,real
7839,5837, operation moonshot plan done say chinese company behind new minute covid test,real
7840,3925, mohfw india unprecedented surge recovery india 100 increase…,real
7841,5354, drharshvardhan update 👉the total number active case country stand 897394 date 👉five state ma…,real
7842,1631, older adult people severe chronic medical condition may higher risk severe illness loved one increased risk getting covid act stay home possible amp make plan case get sick,real
7843,3610, latest update ministry health manatū hauora today one new confirmed case covid report new zealand case linked margaret cluster auckland household contact earlier case,real
7844,1125, say president donald trump morbidly obese,fake
7845,2839, nigeria lab capacity test located fct lagos edo osun state,real
7846,1323, 221 new case plateau fct kaduna river lagos enugu kwara ondo nasarawa gombe anambra delta abia imo edo ogun oyo osun bauchi kano 53021 confirmed 40281 discharged 1010 death,real
7847,1434, increasing gap recovered amp active case india may 2020 september 2020,real
7848,5435, nearly 60000 new case recorded india inching towards lakh confirmed case soon supreme court panel recommended resumption physical hearing two three courtroom trial basis two week,fake
7849,4493, state territory reported 24k new cases—and positive rate ticked,real
7850,3855, update minhealthnz today one new case covid managed isolation report number active case new zealand day since last case covid acquired locally unknown source,real
7851,6408, kagashley daveman19802 charliekirk11 ashley hot spot covid also commonly area fear ignorance much fear virus virus also look zinc vitamin amp quinine amp last least chlorine dioxide kit enough person month,fake
7852,160, claim fund fund part stimulus mobilise equity 50000 msmes fact similar fund set 2016 mobilise 60000 start ups disbursed planned amount,fake
7853,1169, nobel prize winner inventing pcr method say suitable virus detection,fake
7854,3094, uma kumar aiims gave interview coronavirus,fake
7855,6403, scientist across world working hard find new therapeutic aware new research dexamethsaone amp evaluate emerging data use inform strategy clinical management case chikwe cnbcafrica,real
7856,1518, plane 000 covid infected bat pas dublin airport without proper check,fake
7857,5558, video social network see two policeman removed person inside grave message image shared claim man allegedly died coronavirus brazil buried alive,fake
7858,3167, death young sri lankan nurse living adelaide australia due covid,fake
7859,1171, drharshvardhan mohfw india decided deploy high level central team four state,real
7860,2179, california case number continue grow arkansas showing increasing case well increasing hospitalization,real
7861,4776, new case coronavirus madrid linked two university club,fake
7862,4834, ufc pres dana white said one person one place could anticipated challenge covid would bring president trump said coronavirus snuck adding unforeseen thing expert disagreed,fake
7863,2229, pib india five state maharashtra tamil nadu karnataka andhra pradesh uttar pradesh contribute total death repo…,real
7864,1583, last lakh recovery recorded day comparison preceding lakh recovery recorded day respectively,real
7865,1469, claim indian prime minister modi said one crore ten million covid infected patient treated free,fake
7866,1474, people drinking sanitizer get alcohol high dangerous trend,real
7867,2380, icmr set start multi centric study evaluate efficacy bcg vaccine covid19 elderly,real
7868,6260, pandemic must catalyst taking vaccine–preventable disease seriously vaccination pneumococcal disease influenza yet uptake older people risk category place pretty poor,fake
7869,6390, india tracker september 2020 ➡️confirmed case 5308014 ➡️recovered 4208431 ➡️active case 1013964 ➡️deaths 85619 via mohfw india,real
7870,2684, yes national coin shortage due covid sign end paper money,fake
7871,4306, mandilovell chrisgulli think big question much backlog captured california much california represents say,real
7872,3266, finally indian student pondicherry university named ramu found home remedy cure covid first time accepted proved adding tablespoon black pepper powder table spoon honey ginger juice consecutive day would suppress effect corona eventually away 100 entire world starting accept remedy finally good news 2020 please circulate information family member friend,fake
7873,3251, positive test considered true positive whereas individual testing negative rapid antigen test confirmed real time rule infection,real
7874,2309, mother infected covid follow hygiene practice related covid breastfeeding baby keep baby safe healthy,real
7875,4880, say video body bag dumped ditch show situation italy due coronavirus,fake
7876,5828, airline start flying window prevent spread covid,fake
7877,1833, self checkup find infected coronavirus,fake
7878,527, lisa danzig share early treatment fund get control pandemic,real
7879,493, pentagon study found people get flu vaccine likely get covid,fake
7880,3015, ✅india recovery rate improves august 2020 📍steady improvement india covid recovery rate since initiation march 2020 icmrdelhi via mohfw india,real
7881,4800, maked progress early covid19 treated dung urine inventing procedure modi set,fake
7882,3923, one shocking video gandhi hospital hyderabad emerges covid patient sitting corridor floor nobody hospital staff check,fake
7883,3322, exclusive china tracking every movement uighur minority find reason detain leaked document ppl arrested growing beard many child,fake
7884,913, fox news trump test positive covid,fake
7885,452, acc mohfw india clinical management protocol period infectivity start day prior onset symptom last day extent role played infection transmission still remain investigation,real
7886,4039, chitraaum coronil bad unki death gyi sad rip common people bare govt pucho propaganda godi medium 91000 logo tak death chuki kon resposible propaganda godi medium according lagta jamaat gathering hoga baki gathering corona bhagane lage,fake
7887,6039, article virus stay said sarah cobey epidemiologist evolutionary biologist university chicago question live safely,real
7888,374, peterwa97559477 feel solid still sure much coverage state getting hospital alexismadrigal,real
7889,1310, photo shared hundred time multiple post facebook twitter alongside claim show placard message congratulating sri lankan leader eradicating novel coronavirus,fake
7890,1329, testing status update icmrdelhi stated 64392594 sample tested upto september 2020 731534 sample tested september 2020,real
7891,1480, covid appointed housing minister freezing rent eviction amp securing bed homeless,fake
7892,1623, iran supreme leader ayatollah ali khamenei said created special version virus specifically built iran using genetic data iranian obtained different mean,fake
7893,3856, look like covid immunity may fade within month,real
7894,1655, amid chaos problem caused covid hope physician would get break complicated payment reporting program alas…,real
7895,2121, current evidence show patient experience mild symptom amp recover ncdc recommends treatment every positive case isolation centre mitigate risk spread community,real
7896,772, doctor pune died coronavirus cremated muslim pune,fake
7897,1123, coronavirus patient zero identified,fake
7898,4456, note earlier version thread posted incorrect number today reported death deleted tweet posted wrong chart deleted number chart correct apology error kissane,real
7899,2093, north carolina charged class felony wearing mask concealed carrying,fake
7900,4109, cuba developed vaccine coronavirus,fake
7901,1168, today three people hospital covid one isolation ward auckland city hospital two icu north shore waikato hospital sending support aroha,real
7902,372, five new case reported nigeria fct amp oyo state 27th march case confirmed reported nigeria discharged death,real
7903,3717, alert american coronavirus symptom asked cough directly onto president trump,fake
7904,5145, nine case recovered total number active case 120 imported case miq facility community case,real
7905,2517, half million people demanding investigation bill gate charging crime humanity white house decides gate destiny investigation way,fake
7906,2228, moment asia correspondent chesh tested china received result minute chinese company behind test say show boris johnson moonshot testing programme done,real
7907,2172, state reported 28k new case today greater testing availability confirming larger percentage case march april still case number growing quickly today case number second highest monday data,real
7908,1997, flu coronavirus collide real trouble,real
7909,5121, clownvirus pandemic political correctness spread infected sjws attack zombie apocalypse�,fake
7910,3498, mumbai city municipal body asks people drink boiled water remedy coronavirus,fake
7911,2004, state made responsible ensure every hospitalized covid patient receives oxygen,real
7912,86, say case roskill evangelical fellowship group case bereavement sub cluster includes case whose source infection bereavement event,real
7913,506, increased testing reason surge coronavirus case donald trump failed leadership,fake
7914,1890, india detected case march april 2020 fake misleading claim around rose common communal rumour followed false guideline notification per boomlivein analysis,fake
7915,426, osha say mask work reduce covid transmission violate osha oxygen level,fake
7916,505, known positive test state highest per caput number case washington new york colorado massachusetts louisiana rhode island new jersey south dakota new hampshire georgia,real
7917,5179, 57381 recovery past hour india record biggest single day spike recovery nation recovery rate coronavirus infection stand bihar becomes 8th indian state cross grim benchmark lakh covid case,fake
7918,183, true coronavirus cause sore throat gargling salt warm water may make feel better direct effect virus,fake
7919,1531, video show doctor falling coronavirus,fake
7920,4342, wayne county michigan populous county data august show state death among black people came wayne county county data excludes detroit represents county population,real
7921,119, buy anything totally useless chinese yuan becomes merely paper trash,fake
7922,5260, claim cow urine dung could treat covid assam legislator haripriya fact claim add misinformation fear mongering fight disease scientifically anant bhan health researcher preventive med cure yet,fake
7923,4093, technology responsible increasing number death covid,fake
7924,1293, severity covid case surabaya indonesia caused global elite conspiracy,fake
7925,2659, post circulating social medium claim ugandan kenyan authority instructed landlord stop collecting rent due novel coronavirus,fake
7926,1108, news doctor warn loss sense taste caused coronavirus result people buying nickelback album,fake
7927,4176, case travelled pakistan 207 people identified follow including flight people tested already tested part managed isolation protocol negative test result date,real
7928,1799, garlic water cure novel coronavirus,fake
7929,4865, dead body coronavirus patient discarded mass graf italy according second video clip gone viral social medium,fake
7930,1456, trump administration want take away health coverage million middle pandemic want let people hungry cruelty truly know bound,fake
7931,1302, latest update director general health new case covid report new zealand today mean new zealand combined total confirmed probable case remains 1503 1153 confirmed case covid,real
7932,1536, john travolta back hospital,fake
7933,3575, usd billion act accelerator received date generous enabled robust start phase overall need drtedros,real
7934,874, message claimed disaster management act dma nobody except indian government update post coronavirus related information social medium,fake
7935,1613, heard straight president want terminate health care million american middle global pandemic let happen,fake
7936,1827, angry mob woman coronavirus lockdown storm michigan governor office,fake
7937,178, 1000 open vacancy nurse doctor health professional work temporary hospital são paulo used treat covid case,fake
7938,1901, nokia distributing free phone student amidst coronavirus pandemic,fake
7939,3099, note previous tweet stated facebook post victorian coronavirus number posted one nation leader pauline hanson fact posted victorian branch pauline hanson one nation party,fake
7940,1780, vaccine killed million people 1918 spanish flu pandemic,fake
7941,1175, absence vaccine prevent focus non pharmaceutical intervention using face mask physical distancing frequent hand washing beeodune hitfmcalabar join ongoing conversation live👇🏽,real
7942,2467, woman drowned child could provide food lockdown india,fake
7943,5003, potential loss delay cdc aggregated hospitalization data impact accuracy icu headroom metric historically used data estimate number non covid patient icu understand capacity available covid patient,real
7944,5704, spread virus cause college spring break trip mexico led outbreak resulted confirmed case learn university public health department worked together control outbreak cdcmmwr,real
7945,679, website claiming china confirmed patient zero sex bat,fake
7946,1359, recording yet another day 50000 new infection india confirmed case count cross lakh madhya pradesh shivraj singh chouhan discharged bhopal chirayu hospital since recovered covid,fake
7947,502, total number confirmed case covid 1207 number report woman travelled afghanistan via dubai arrived july flight ek448 dubai auckland,real
7948,730, new report cdcmmwr show rate among american indian alaska native people time non hispanic white person first month pandemic state learn,real
7949,920, loss taste smell symptom could also illness important get tested rather self medicate assumption malaria beeodune hitfmcalabar,real
7950,36, friedrichhayek natesilver538 meaningless also epidemic pneumonia death considered unstable number keep mind alexismadrigal,real
7951,3863, received complaint passenger departing nigeria airline rejecting negative result accredited private lab case escalated ptfcovid19 amp update provided shortly,real
7952,408, pib india 3936747 total confirmed case 3037151 case cured recovered 46679145 sample tested the…,real
7953,344, texas reported new confirmed case yesterday caveat today state reported 3129 without caveat,real
7954,2305, heath worker draw gam covid vac also known sputnik covid vaccine vial post registration phase trial city clinic moscow russia wednesday sept 2020 photographer andrey rudakov bloomberg,fake
7955,5988, another 2621 case coronavirus reported latest daily government figure taking total 371125,real
7956,1619, salary pension government employee deducted,fake
7957,2625, use national pause keep distance staying connected play safe protect others,real
7958,3889, guideline use dexamethasone amp corticosteroid advises oral intravenous usage treatment patient severe amp critical usage treatment non severe case,real
7959,1505, country case together home many people india conducted 28x test india factcheck,fake
7960,2464, new interview foxnewssunday chris wallace president trump said one lowest mortality rate world covid say false,fake
7961,3516, grateful scientist manager data officer cleaner amp working molecular testing lab across nigeria ncdc rapidly scaling country lab capacity carefully planned testing strategy download,real
7962,5512, though pregnant woman likely contract coronavirus need intensive care often,real
7963,4844, survey covid positive patient found half could identify contact person take step protect slow spread see cdcmmwr,real
7964,4386, change national picture since june 19k new case reported stunning movement really began south late may dot right chart may memorial day,real
7965,463, man considering going marble production,fake
7966,3255, face another national lockdown short order unless people abide new restriction government adviser warns,real
7967,1989, yes today case stand amp continuously reducing around mid june mohfw india drharshvardhan,real
7968,4056, auckland dhb reported around 200 people tested covid new model community testing centre northcote henderson grafton wiri tested far returned negative result,real
7969,4686, today 1209 dedicated hospital across country total 276483 bed patient mohfw india drharshvardhan drhvoffice,real
7970,67, one hundred day 1st case recorded nigeria ncdc national reference laboratory supported laboratory develop capacity testing watch report ntanewsnow lab including reflection ptfcovid19 chair,real
7971,2084, say bill oreilly wrote post claiming coronavirus created bioweapon chinese government,fake
7972,3207, acc biharhealthdept till july 337 case district 204 recovered 130 active case,real
7973,3267, yesterday erroneously reported one new case ekiti wrong caused error verification process therefore april 2020 541 confirmed case 166 discharged death ekiti state confirmed case,real
7974,5529, daily update published state reported 603k completed test today second day row 600k test detail see,real
7975,5060, pulaski county arkansas thanks social distancing estimate hospital overloading without stay home order county home little rock could see population infected 2000 death,real
7976,3545, 📍guidelines phased opening,real
7977,5967, understand sleepless night wondering deployed child safe added sacrifice military family face loved one chose selfless service president take care troop family,fake
7978,2784, happening outbreak started spread country huge surge demand personal protective equipment medical mask gown glove face protection drtedros,real
7979,34, coronavirus found gutkha chewing tobacco sample sold indian state maharashtra raw material sourced china,fake
7980,5135, image showing condition flooded covid ward hospital bihar,fake
7981,1321, man dismayed find health insurance cover coronavirus,fake
7982,72, approval ayush ministey time particular lobby buy bournol 😷😷😷😷😷😷,fake
7983,6384, update managed isolation amp quarantine number currently 2079 people managed isolation quarantine current effective capacity 6698 give excess capacity 4619 next week projecting 3701 arrival 1261 departure,real
7984,2282, chain circulates whatsapp say coronavirus virus led believe bacterium amplified electromagnetic radiation also produce inflammation hypoxia,fake
7985,2591, hue cry complain coronavirus restriction really hampering search linda,fake
7986,5820, total 89706 new case reported last hour maharashtra alone contributed 20000 andhra pradesh contributed 10000 new case reported state,real
7987,1851, covid19 repurposed drug useful antiviral favipiravir rendesiver antiparasitic ivermectin antimalarial hydroxychloroquine anttibiotics azithromycin doxycycline immune modulators zinc vitamin amp quercetin used recommended dos help,fake
7988,4263, doctor cannon lose professional license refusing prescribe hydroxychloroquine,fake
7989,62, rise death concentrated state large outbreak texas california florida reported single highest day death entire pandemic today,real
7990,3155, hillary clinton coughing fit 2016 presidential race became source medium consternation new evidence arisen may lead believe patient zero covid early july 2016 thread,fake
7991,375, data observer one key takeaway lag reporting death may vary widely state use different method,real
7992,1395, prone positioning severe covid potential benefit harm,real
7993,2721, combined total confirmed probable case remains 1504 change number recovered case remain 1456 represents confirmed probable case additional death report,real
7994,5189, claim recommend wearing mask covid false,fake
7995,5437, cloth face covering may help prevent spread widely used public setting wear face covering help protect around others wear one help protect people around including,real
7996,1444, advice coronavirus prevention remedy allegedly stanford hospital,fake
7997,4579, director major hospital são paulo brazil recommended drinking fennel tea eating bull liver way prevention covid,fake
7998,3998, three story read afternoon 🔴pm chair emergency cobra meeting tomorrow 🔴49000 daily case within week unless infection rate slow 🔴four way help beat covid,real
7999,4066, please disregard rumour new case nigeria announced ncdcgov fmohnigeria 10th march confirmed case covid nigeria clinically stable amp managed infectious disease hospital lagos,real
8000,1298, release date girl pearl earring predator delayed october due coronavirus,fake
8001,2021, data show massive release sulfur dioxide gas outskirt wuhan commonly associated burning organic matter level elevated even compared rest china,fake
8002,2804, video showcasing successful trial completed covid vaccine developed pgimer india,fake
8003,3950, covid affect child child infect people either,fake
8004,1311, utah continues hospital become overloaded however distancing relaxed potential 31k hospitalization overwhelming system may 5th learn,real
8005,1478, end day confirmed case state territory almost 6000 total 1000 case smaller state louisiana colorado rhode island look like hot spot,real
8006,214, photo show mass fleeing myanmar thailand due coronavirus pandemic,fake
8007,2906, update published state report completing test least 357907 people 63989 yesterday total note track test state report report quite detail see,real
8008,775, staff gold coast hospital australia gifted volleyball tom hank quarantine,fake
8009,3263, new vaccine covid alter person dna genetically modify human,fake
8010,185, important strategy dealing doomsday scenario flu measles,real
8011,3606, coronavirus european country impose new restriction infection tick upwards,real
8012,6080, sign outside bill melinda gate foundation say center global human population reduction,fake
8013,1228, niño jesús hospital left without covid care child young people madrid,fake
8014,6003, demi lovato talk covid rumor text president trump,fake
8015,1609, donald trump said brazil country supreme court hampering national government ability deal covid also criticized brazilian state governor,fake
8016,903, another indication covid broke east west coast remain coastal phenomenon michigan louisiana illinois indiana colorado state experience intense outbreak,real
8017,4868, one case confirmed lagos state traveled ondo state treatment therefore number case lagos 689 number case ondo,real
8018,5172, increasing gap recovered amp active case india may 2020 september 2020,real
8019,958, prior economic downturn caused covid united state economy greatest ever peak,fake
8020,1902, corona test completely different purpose one believe told insertion wand deep nasal cavity damage hemato encephalitic sic septum depth skull sic testing painful,fake
8021,4910, prime minister narendra modi announced hour curfew virus life hour surface,fake
8022,676, nih people recovery make difficult get support find information substance use diso…,real
8023,1999, said novel coronavirus losing potency,fake
8024,5789, put family risk life threatening condition called know step take get ahead sepsis,real
